DATAFLOW,LAST UPDATE,freq,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Switzerland,2018,4.77,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Switzerland,2019,4.85,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Switzerland,2020,5.19,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Switzerland,2021,4.94,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Switzerland,2022,4.77,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Cyprus,2012,6.06,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Cyprus,2013,6.14,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Cyprus,2014,6.12,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Cyprus,2015,6.17,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Cyprus,2016,5.88,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Cyprus,2017,5.77,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Cyprus,2018,5.44,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Cyprus,2019,5.24,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Cyprus,2020,5.67,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Cyprus,2021,5.23,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Cyprus,2022,4.73,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Czechia,2012,4.33,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Czechia,2013,3.95,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Czechia,2014,3.84,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Czechia,2015,3.79,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Czechia,2016,3.54,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Czechia,2017,3.73,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Czechia,2018,4.23,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Czechia,2019,4.50,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Czechia,2020,4.67,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Czechia,2021,4.57,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Czechia,2022,4.29,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Germany,2012,4.64,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Germany,2013,4.61,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Germany,2014,4.57,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Germany,2015,4.52,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Germany,2016,4.50,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Germany,2017,4.51,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Germany,2018,4.58,p,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Germany,2019,4.70,dp,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Germany,2020,5.12,dp,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Germany,2021,5.01,dp,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Germany,2022,4.79,dp,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Denmark,2013,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Denmark,2016,7.19,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Denmark,2017,6.85,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Denmark,2018,6.77,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Denmark,2019,6.74,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Denmark,2020,6.85,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Denmark,2021,6.44,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Denmark,2022,5.87,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Estonia,2012,4.70,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Estonia,2013,4.85,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Estonia,2014,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Estonia,2015,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Estonia,2016,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Estonia,2017,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Estonia,2018,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Estonia,2019,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Estonia,2020,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Estonia,2021,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Estonia,2022,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Greece,2012,3.64,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Greece,2013,3.58,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Greece,2014,3.62,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Greece,2015,3.68,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Greece,2017,3.41,p,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Greece,2018,3.60,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Greece,2019,3.59,p,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Greece,2022,3.38,p,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Spain,2012,4.34,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Spain,2013,4.18,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Spain,2014,4.15,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Spain,2015,4.16,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Spain,2016,4.10,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Spain,2017,4.07,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Spain,2018,4.03,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Spain,2019,4.08,p,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Spain,2020,4.72,p,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Spain,2021,4.69,p,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Spain,2022,4.42,p,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,European Union - 27 countries (from 2020),2012,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,European Union - 27 countries (from 2020),2013,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,European Union - 27 countries (from 2020),2014,4.96,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,European Union - 27 countries (from 2020),2015,4.81,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,European Union - 27 countries (from 2020),2017,4.67,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,European Union - 27 countries (from 2020),2018,4.70,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,European Union - 27 countries (from 2020),2019,4.70,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,European Union - 27 countries (from 2020),2020,5.02,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,European Union - 27 countries (from 2020),2021,4.86,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,European Union - 27 countries (from 2020),2022,4.66,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,European Union - 28 countries (2013-2020),2017,4.73,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,European Union - 28 countries (2013-2020),2018,4.75,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,European Union - 28 countries (2013-2020),2019,4.76,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Finland,2014,6.81,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Finland,2015,6.75,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Finland,2016,6.51,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Finland,2017,6.06,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Finland,2018,5.94,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Finland,2019,6.06,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Finland,2020,6.27,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Finland,2021,6.16,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Finland,2022,5.96,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,France,2012,5.46,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,France,2013,5.51,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,France,2014,5.52,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,France,2015,5.47,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,France,2016,5.42,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,France,2017,5.45,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,France,2018,5.41,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,France,2019,5.35,p,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,France,2020,5.66,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,France,2021,5.42,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,France,2022,5.33,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Croatia,2016,3.84,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Croatia,2017,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Croatia,2018,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Croatia,2019,3.92,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Croatia,2020,3.80,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Croatia,2021,3.48,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Croatia,2022,1.54,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Hungary,2012,4.07,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Hungary,2013,3.98,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Hungary,2014,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Hungary,2015,4.26,e,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Hungary,2016,4.37,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Hungary,2017,4.18,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Hungary,2018,4.07,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Hungary,2019,3.90,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Hungary,2020,3.83,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Hungary,2021,4.17,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Hungary,2022,3.39,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Ireland,2012,6.16,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Ireland,2013,5.32,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Ireland,2014,4.92,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Ireland,2015,3.77,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Ireland,2016,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Ireland,2017,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Ireland,2018,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Pre-primary to tertiary education,Ireland,2019,,d,
