DATAFLOW,LAST UPDATE,freq,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Italy,2020,3.15,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Italy,2021,2.56,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Italy,2022,3.53,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Italy,2023,3.57,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Liechtenstein,2015,18.81,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Liechtenstein,2016,14.86,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Liechtenstein,2017,17.91,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Liechtenstein,2018,22.53,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Liechtenstein,2019,7.54,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Liechtenstein,2020,16.09,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Liechtenstein,2021,11.56,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Liechtenstein,2022,22.93,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Lithuania,2015,0.42,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Lithuania,2016,0.31,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Lithuania,2017,0.55,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Lithuania,2018,0.17,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Lithuania,2019,0.02,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Lithuania,2020,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Lithuania,2021,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Lithuania,2022,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Lithuania,2023,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Luxembourg,2015,8.75,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Luxembourg,2016,7.73,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Luxembourg,2017,9.74,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Luxembourg,2018,6.02,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Luxembourg,2019,7.93,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Luxembourg,2020,7.01,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Luxembourg,2021,8.29,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Luxembourg,2022,4.95,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Luxembourg,2023,4.36,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Latvia,2015,1.27,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Latvia,2016,3.47,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Latvia,2017,1.49,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Latvia,2018,1.17,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Latvia,2019,2.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Latvia,2020,3.21,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Latvia,2021,2.56,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Latvia,2022,3.07,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Latvia,2023,4.31,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Montenegro,2015,6.93,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Montenegro,2016,8.47,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Montenegro,2017,5.50,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Montenegro,2018,8.45,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Montenegro,2019,10.10,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Montenegro,2020,8.91,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Montenegro,2021,6.70,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Montenegro,2023,7.06,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,North Macedonia,2015,,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,North Macedonia,2016,,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,North Macedonia,2017,,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,North Macedonia,2018,99.40,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,North Macedonia,2019,99.47,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,North Macedonia,2020,,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,North Macedonia,2021,,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,North Macedonia,2022,,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,North Macedonia,2023,,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Malta,2015,8.16,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Malta,2016,14.68,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Malta,2017,17.28,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Malta,2018,15.37,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Malta,2019,14.90,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Malta,2020,14.06,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Malta,2021,13.63,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Malta,2022,14.44,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Malta,2023,12.94,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Netherlands,2015,0.89,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Netherlands,2016,0.87,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Netherlands,2017,0.90,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Netherlands,2018,0.86,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Netherlands,2019,0.73,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Netherlands,2020,0.70,e,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Netherlands,2021,0.72,e,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Netherlands,2022,0.83,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Netherlands,2023,1.21,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Norway,2015,4.46,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Norway,2016,4.43,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Norway,2017,4.60,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Norway,2018,4.32,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Norway,2019,4.65,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Norway,2020,4.41,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Norway,2021,4.09,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Norway,2022,4.40,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Norway,2023,5.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Poland,2015,4.18,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Poland,2016,4.59,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Poland,2017,4.66,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Poland,2018,4.46,e,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Poland,2019,4.26,e,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Poland,2020,4.44,e,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Poland,2021,0.00,p,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Poland,2022,0.00,p,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Poland,2023,0.00,p,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Portugal,2015,0.19,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Portugal,2016,1.86,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Portugal,2017,1.41,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Portugal,2018,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Portugal,2019,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Portugal,2020,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Portugal,2021,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Portugal,2022,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Portugal,2023,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Romania,2015,19.14,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Romania,2016,18.99,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Romania,2017,19.31,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Romania,2018,17.74,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Romania,2019,18.49,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Romania,2020,18.62,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Romania,2021,18.89,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Romania,2022,21.79,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Romania,2023,24.04,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Serbia,2015,5.77,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Serbia,2016,6.90,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Serbia,2017,4.44,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Serbia,2018,8.72,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Serbia,2019,8.72,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Serbia,2020,8.17,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Serbia,2021,8.92,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Serbia,2022,8.52,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Serbia,2023,6.54,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Sweden,2015,1.30,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Sweden,2016,0.91,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Sweden,2017,0.52,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Sweden,2018,1.17,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Sweden,2019,1.56,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Sweden,2020,1.40,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Sweden,2021,1.10,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Sweden,2022,1.33,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Sweden,2023,0.94,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Slovenia,2015,2.09,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Slovenia,2016,3.40,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Slovenia,2017,3.70,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Slovenia,2018,2.56,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Slovenia,2019,2.29,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Slovenia,2020,2.40,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Slovenia,2021,2.86,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Slovenia,2022,2.18,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Slovenia,2023,2.68,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Slovakia,2015,6.67,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Slovakia,2016,8.18,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Slovakia,2017,7.82,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Slovakia,2018,8.13,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Slovakia,2019,9.09,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Slovakia,2020,8.61,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Slovakia,2021,9.39,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Slovakia,2022,8.15,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Slovakia,2023,7.58,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Türkiye,2015,15.30,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Türkiye,2016,16.22,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Türkiye,2017,12.71,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Türkiye,2018,11.21,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Türkiye,2019,12.27,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Türkiye,2020,11.09,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Türkiye,2021,9.61,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Türkiye,2022,6.51,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,Türkiye,2023,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,United Kingdom,2015,0.31,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,United Kingdom,2016,0.00,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,United Kingdom,2017,0.00,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,United Kingdom,2018,0.91,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Females,Percentage,United Kingdom,2019,1.86,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Albania,2021,14.81,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Albania,2022,12.56,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Albania,2023,7.48,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Austria,2015,9.82,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Austria,2016,13.11,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Austria,2017,12.37,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Austria,2018,12.11,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Austria,2019,11.09,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Austria,2020,11.04,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Austria,2021,10.39,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Austria,2022,11.35,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Austria,2023,12.26,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Belgium,2015,2.77,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Belgium,2016,2.87,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Belgium,2017,0.95,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Belgium,2018,0.81,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Belgium,2019,1.88,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Belgium,2020,0.76,bd,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Belgium,2021,1.13,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Belgium,2022,1.91,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Belgium,2023,1.51,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Bulgaria,2015,2.64,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Bulgaria,2016,3.27,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Bulgaria,2017,5.78,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Bulgaria,2018,5.49,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Bulgaria,2019,0.95,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Bulgaria,2020,4.93,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Bulgaria,2021,4.19,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Bulgaria,2022,6.83,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Bulgaria,2023,7.80,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Switzerland,2015,4.96,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Switzerland,2016,5.32,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Switzerland,2017,5.55,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Switzerland,2018,5.59,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Switzerland,2019,5.63,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Switzerland,2020,5.51,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Switzerland,2021,5.13,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Switzerland,2022,4.87,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Switzerland,2023,4.44,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Cyprus,2015,7.91,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Cyprus,2016,3.05,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Cyprus,2017,4.85,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Cyprus,2018,6.47,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Cyprus,2019,4.37,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Cyprus,2020,9.59,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,16 years,Males,Percentage,Cyprus,2021,3.24,,
